,Item_id,User_id,Rating,Timestamp,Model_attr,Category,Brand,Year,User_attr,Split,Month
5900,314,5687,4.0,2006-03-03,Female,Camera & Photo,Canon,2006,Female,0,3
5909,250,5696,5.0,2006-03-05,Female,Camera & Photo,Kodak,2006,Male,0,3
5930,252,5717,5.0,2006-03-06,Female&Male,Camera & Photo,Kodak,2006,Female,0,3
5937,284,5724,5.0,2006-03-07,Female&Male,Camera & Photo,Vivitar,2006,Male,0,3
5940,252,5156,4.0,2006-03-07,Female&Male,Camera & Photo,Kodak,2006,Male,2,3
5964,218,5750,5.0,2006-03-09,Female,Camera & Photo,Nikon,2006,Male,0,3
5968,142,5754,4.0,2006-03-09,Female,Computers & Accessories,Linksys,2006,Male,0,3
6014,238,5798,4.0,2006-03-14,Female&Male,Television & Video,Panasonic,2006,Male,0,3
6052,314,2300,2.0,2006-03-17,Female,Camera & Photo,Canon,2006,Male,1,3
6058,255,5841,5.0,2006-03-17,Male,Camera & Photo,Kodak,2006,Female,0,3
6064,316,2300,2.0,2006-03-17,Female,Camera & Photo,Canon,2006,Male,2,3
6076,104,5857,4.0,2006-03-19,Male,Computers & Accessories,Sennheiser,2006,Male,0,3
6091,250,5871,5.0,2006-03-20,Female,Camera & Photo,Kodak,2006,Male,0,3
6129,234,5908,5.0,2006-03-23,Female,Camera & Photo,Nikon,2006,Male,0,3
6151,223,5929,3.0,2006-03-26,Female,Camera & Photo,Panasonic,2006,Male,0,3
6158,296,4022,5.0,2006-03-27,Female,Camera & Photo,Nikon,2006,Male,0,3
6168,245,5945,5.0,2006-03-29,Male,Portable Audio & Video,Sony,2006,Female,0,3
6179,94,5956,2.0,2006-04-01,Female,Camera & Photo,Nikon,2006,Female,0,4
6181,256,5958,4.0,2006-04-02,Female,Camera & Photo,Olympus,2006,Male,0,4
6200,179,5976,5.0,2006-04-06,Female,Camera & Photo,Canon,2006,Male,0,4
6229,80,6005,5.0,2006-04-12,Female,Computers & Accessories,Linksys,2006,Male,0,4
6266,259,4808,5.0,2006-04-19,Male,Headphones,Sennheiser,2006,Female,2,4
6275,141,6043,4.0,2006-04-22,Female&Male,Camera & Photo,Sony,2006,Female,0,4
6284,231,6051,1.0,2006-04-23,Male,Camera & Photo,Nikon,2006,Male,0,4
6293,189,6060,3.0,2006-04-25,Male,Camera & Photo,HP,2006,Male,0,4
6301,256,6068,5.0,2006-04-27,Female,Camera & Photo,Olympus,2006,Female,0,4
6304,296,6071,4.0,2006-04-27,Female,Camera & Photo,Nikon,2006,Male,0,4
6368,314,6135,4.0,2006-05-10,Female,Camera & Photo,Canon,2006,Male,0,5
6375,142,6140,5.0,2006-05-11,Female,Computers & Accessories,Linksys,2006,Female,0,5
6386,234,6151,1.0,2006-05-13,Female,Camera & Photo,Nikon,2006,Male,0,5
6391,153,6156,1.0,2006-05-14,Male,Camera & Photo,Kodak,2006,Female,0,5
6406,149,6171,3.0,2006-05-18,Male,Computers & Accessories,Kensington,2006,Female,0,5
6424,250,6188,4.0,2006-05-21,Female,Camera & Photo,Kodak,2006,Male,0,5
6455,264,6218,1.0,2006-05-29,Female&Male,Camera & Photo,Kodak,2006,Female,0,5
6462,323,6225,1.0,2006-05-30,Female&Male,Camera & Photo,Olympus,2006,Male,0,5
6477,255,6240,2.0,2006-06-04,Male,Camera & Photo,Kodak,2006,Male,0,6
6510,145,6273,1.0,2006-06-09,Female,Camera & Photo,Canon,2006,Male,0,6
6512,229,6275,5.0,2006-06-09,Male,Camera & Photo,Fujifilm,2006,Female,0,6
6544,157,6306,1.0,2006-06-15,Female&Male,Camera & Photo,Sony,2006,Female,0,6
6561,137,6323,1.0,2006-06-20,Female&Male,Camera & Photo,Canon,2006,Male,0,6
6563,220,6325,5.0,2006-06-20,Male,Camera & Photo,Canon,2006,Female,0,6
6570,145,4650,5.0,2006-06-22,Female,Camera & Photo,Canon,2006,Male,2,6
6602,314,6360,5.0,2006-06-27,Female,Camera & Photo,Canon,2006,Female,0,6
6669,217,6426,4.0,2006-07-06,Female,Camera & Photo,Kodak,2006,Male,0,7
6685,220,6442,5.0,2006-07-08,Male,Camera & Photo,Canon,2006,Male,0,7
6692,217,6449,5.0,2006-07-08,Female,Camera & Photo,Kodak,2006,Female,0,7
6697,219,6453,4.0,2006-07-09,Female,Camera & Photo,Canon,2006,Female,0,7
6698,314,6454,5.0,2006-07-09,Female,Camera & Photo,Canon,2006,Male,0,7
6737,104,6493,3.0,2006-07-13,Male,Computers & Accessories,Sennheiser,2006,Male,0,7
6739,83,6495,5.0,2006-07-14,Female,Computers & Accessories,Linksys,2006,Male,0,7
6744,255,6500,2.0,2006-07-14,Male,Camera & Photo,Kodak,2006,Male,0,7
6766,316,6522,4.0,2006-07-17,Female,Camera & Photo,Canon,2006,Female,0,7
6803,338,6558,5.0,2006-07-25,Female&Male,Headphones,Bose,2006,Male,0,7
6816,234,6571,4.0,2006-07-27,Female,Camera & Photo,Nikon,2006,Male,0,7
6872,262,6624,2.0,2006-08-04,Female,Camera & Photo,Kodak,2006,Female,0,8
6880,250,6632,4.0,2006-08-05,Female,Camera & Photo,Kodak,2006,Male,0,8
6922,345,6674,1.0,2006-08-12,Female,Camera & Photo,JVC,2006,Male,0,8
6944,157,6695,1.0,2006-08-17,Female&Male,Camera & Photo,Sony,2006,Female,0,8
6964,195,6715,3.0,2006-08-20,Male,Camera & Photo,Sony,2006,Female,0,8
6974,256,6725,4.0,2006-08-22,Female,Camera & Photo,Olympus,2006,Male,0,8
6994,220,6743,5.0,2006-08-25,Male,Camera & Photo,Canon,2006,Female,0,8
7003,295,6752,4.0,2006-08-25,Female&Male,Camera & Photo,Kodak,2006,Male,0,8
7010,220,6759,5.0,2006-08-27,Male,Camera & Photo,Canon,2006,Male,0,8
7028,298,6776,5.0,2006-08-29,Male,Computers & Accessories,Jabra,2006,Male,0,8
7032,236,6780,2.0,2006-08-30,Male,Headphones,Philips,2006,Male,0,8
7045,145,6793,3.0,2006-09-01,Female,Camera & Photo,Canon,2006,Female,0,9
7091,146,6838,5.0,2006-09-10,Female,Camera & Photo,Canon,2006,Female,0,9
7093,140,6840,1.0,2006-09-11,Male,Camera & Photo,Sony,2006,Female,0,9
7099,296,6846,5.0,2006-09-14,Female,Camera & Photo,Nikon,2006,Male,0,9
7115,229,6862,1.0,2006-09-17,Male,Camera & Photo,Fujifilm,2006,Male,0,9
7127,97,6874,4.0,2006-09-21,Female,Camera & Photo,Olympus,2006,Male,0,9
7147,333,6894,5.0,2006-09-25,Female,Camera & Photo,Kodak,2006,Male,0,9
7173,324,6919,4.0,2006-10-02,Male,Camera & Photo,Olympus,2006,Male,0,10
7183,333,6928,5.0,2006-10-03,Female,Camera & Photo,Kodak,2006,Male,0,10
7190,220,6935,5.0,2006-10-06,Male,Camera & Photo,Canon,2006,Male,0,10
7220,314,6962,4.0,2006-10-14,Female,Camera & Photo,Canon,2006,Male,0,10
7232,374,3481,5.0,2006-10-16,Female,Camera & Photo,Philips,2006,Male,0,10
7233,372,3481,5.0,2006-10-16,Male,Camera & Photo,Philips,2006,Male,0,10
7235,235,6975,5.0,2006-10-16,Female,Camera & Photo,Fujifilm,2006,Male,0,10
7260,338,7000,4.0,2006-10-20,Female&Male,Headphones,Bose,2006,Female,0,10
7263,314,7003,4.0,2006-10-22,Female,Camera & Photo,Canon,2006,Male,0,10
7296,73,7036,2.0,2006-10-30,Female,Camera & Photo,Canon,2006,Male,0,10
7332,312,7071,3.0,2006-11-03,Male,Car Electronics & GPS,Garmin,2006,Male,0,11
7338,313,7076,5.0,2006-11-03,Female&Male,Camera & Photo,Olympus,2006,Female,0,11
7358,330,7095,5.0,2006-11-04,Female,Camera & Photo,Kodak,2006,Male,0,11
7381,302,7118,5.0,2006-11-05,Male,Car Electronics & GPS,Garmin,2006,Male,0,11
7398,262,7135,3.0,2006-11-06,Female,Camera & Photo,Kodak,2006,Female,0,11
7493,17,7229,3.0,2006-11-11,Female,Camera & Photo,Fujifilm,2006,Male,0,11
7506,324,7242,5.0,2006-11-12,Male,Camera & Photo,Olympus,2006,Male,0,11
7523,261,7259,4.0,2006-11-16,Female&Male,Camera & Photo,Kodak,2006,Male,0,11
7527,252,7263,1.0,2006-11-16,Female&Male,Camera & Photo,Kodak,2006,Male,0,11
7547,146,7283,5.0,2006-11-20,Female,Camera & Photo,Canon,2006,Female,0,11
7586,163,7321,4.0,2006-11-24,Female,Camera & Photo,Kodak,2006,Female,0,11
7608,338,7342,1.0,2006-11-27,Female&Male,Headphones,Bose,2006,Male,0,11
7625,313,6240,5.0,2006-11-28,Female&Male,Camera & Photo,Olympus,2006,Male,2,11
7631,166,7363,1.0,2006-11-29,Female,Camera & Photo,Kodak,2006,Female,0,11
7651,380,7383,3.0,2006-12-02,Female,Camera & Photo,Philips,2006,Female,0,12
7652,397,7384,5.0,2006-12-02,Female,Television & Video,Sony,2006,Female,0,12
7673,372,7405,5.0,2006-12-04,Male,Camera & Photo,Philips,2006,Female,0,12
7675,142,7407,1.0,2006-12-04,Female,Computers & Accessories,Linksys,2006,Male,0,12
7676,324,7408,4.0,2006-12-04,Male,Camera & Photo,Olympus,2006,Female,0,12
7695,262,7427,5.0,2006-12-06,Female,Camera & Photo,Kodak,2006,Female,0,12
7697,259,7429,5.0,2006-12-07,Male,Headphones,Sennheiser,2006,Male,0,12
7701,393,7433,5.0,2006-12-07,Female&Male,Computers & Accessories,Apple,2006,Male,0,12
7710,393,7441,4.0,2006-12-09,Female&Male,Computers & Accessories,Apple,2006,Male,0,12
7742,218,7473,3.0,2006-12-12,Female,Camera & Photo,Nikon,2006,Male,0,12
7753,261,7484,2.0,2006-12-13,Female&Male,Camera & Photo,Kodak,2006,Male,0,12
7821,375,7549,4.0,2006-12-19,Female&Male,Camera & Photo,Olympus,2006,Female,0,12
7826,314,7554,1.0,2006-12-20,Female,Camera & Photo,Canon,2006,Male,0,12
7877,314,7605,4.0,2006-12-24,Female,Camera & Photo,Canon,2006,Male,0,12
7910,219,7636,5.0,2006-12-26,Female,Camera & Photo,Canon,2006,Female,0,12
7951,121,7677,5.0,2006-12-28,Female,Computers & Accessories,Linksys,2006,Female,0,12
7959,393,7684,4.0,2006-12-28,Female&Male,Computers & Accessories,Apple,2006,Female,0,12
7970,15,7694,5.0,2006-12-29,Female&Male,Camera & Photo,Kodak,2006,Male,0,12
7971,316,7695,3.0,2006-12-29,Female,Camera & Photo,Canon,2006,Male,0,12
7973,178,5137,5.0,2006-12-29,Female,Home Audio,Bose,2006,Male,0,12
8008,190,7730,5.0,2006-12-31,Female,Camera & Photo,Olympus,2006,Female,0,12
8031,324,7753,4.0,2007-01-02,Male,Camera & Photo,Olympus,2007,Male,0,1
8070,385,7792,4.0,2007-01-03,Female&Male,Computers & Accessories,Apple,2007,Male,0,1
8099,316,7820,4.0,2007-01-04,Female,Camera & Photo,Canon,2007,Female,0,1
8118,420,7838,2.0,2007-01-04,Male,Camera & Photo,Archos,2007,Male,0,1
8139,245,7859,4.0,2007-01-05,Male,Portable Audio & Video,Sony,2007,Male,0,1
8151,425,7870,4.0,2007-01-05,Female,Television & Video,JVC,2007,Male,0,1
8153,330,7872,2.0,2007-01-05,Female,Camera & Photo,Kodak,2007,Female,0,1
8159,393,7878,5.0,2007-01-06,Female&Male,Computers & Accessories,Apple,2007,Female,0,1
8162,426,7881,5.0,2007-01-06,Female,Accessories & Supplies,Logitech,2007,Male,0,1
8180,374,7898,5.0,2007-01-08,Female,Camera & Photo,Philips,2007,Male,0,1
8276,360,7994,5.0,2007-01-09,Female,Camera & Photo,Olympus,2007,Male,0,1
8340,316,8057,4.0,2007-01-09,Female,Camera & Photo,Canon,2007,Female,0,1
8373,220,8089,5.0,2007-01-09,Male,Camera & Photo,Canon,2007,Female,0,1
8375,220,8091,5.0,2007-01-09,Male,Camera & Photo,Canon,2007,Male,0,1
8389,219,8105,5.0,2007-01-09,Female,Camera & Photo,Canon,2007,Female,0,1
8411,219,8126,1.0,2007-01-10,Female,Camera & Photo,Canon,2007,Male,0,1
8421,393,8136,5.0,2007-01-11,Female&Male,Computers & Accessories,Apple,2007,Male,0,1
8453,296,8168,5.0,2007-01-11,Female,Camera & Photo,Nikon,2007,Female,0,1
8499,142,8213,5.0,2007-01-12,Female,Computers & Accessories,Linksys,2007,Female,0,1
8544,187,8256,5.0,2007-01-15,Female,Camera & Photo,Panasonic,2007,Female,0,1
8584,333,8295,4.0,2007-01-16,Female,Camera & Photo,Kodak,2007,Male,0,1
8677,371,8387,5.0,2007-01-19,Female,Television & Video,Panasonic,2007,Male,0,1
8707,142,8416,5.0,2007-01-20,Female,Computers & Accessories,Linksys,2007,Female,0,1
8732,333,8440,5.0,2007-01-22,Female,Camera & Photo,Kodak,2007,Female,0,1
8741,314,8449,4.0,2007-01-22,Female,Camera & Photo,Canon,2007,Female,0,1
8748,314,8456,5.0,2007-01-23,Female,Camera & Photo,Canon,2007,Male,0,1
8750,220,8458,5.0,2007-01-23,Male,Camera & Photo,Canon,2007,Male,0,1
8753,381,8461,4.0,2007-01-23,Female,Camera & Photo,Philips,2007,Male,0,1
8761,381,8469,5.0,2007-01-23,Female,Camera & Photo,Philips,2007,Female,0,1
8778,393,8486,4.0,2007-01-25,Female&Male,Computers & Accessories,Apple,2007,Male,0,1
8808,423,8515,4.0,2007-01-26,Female,Portable Audio & Video,Archos,2007,Female,0,1
8832,374,8539,5.0,2007-01-28,Female,Camera & Photo,Philips,2007,Male,0,1
8835,328,8542,1.0,2007-01-29,Female,Computers & Accessories,Linksys,2007,Male,0,1
8840,426,8547,5.0,2007-01-29,Female,Accessories & Supplies,Logitech,2007,Male,0,1
8867,80,8574,5.0,2007-01-31,Female,Computers & Accessories,Linksys,2007,Male,0,1
8874,283,8581,5.0,2007-01-31,Female&Male,Car Electronics & GPS,Garmin,2007,Male,0,1
8880,121,8587,1.0,2007-02-01,Female,Computers & Accessories,Linksys,2007,Male,0,2
8916,250,8622,3.0,2007-02-04,Female,Camera & Photo,Kodak,2007,Female,0,2
8934,283,8639,4.0,2007-02-06,Female&Male,Car Electronics & GPS,Garmin,2007,Male,0,2
8963,255,8668,5.0,2007-02-07,Male,Camera & Photo,Kodak,2007,Male,0,2
8972,283,8677,5.0,2007-02-07,Female&Male,Car Electronics & GPS,Garmin,2007,Female,0,2
9014,333,8716,5.0,2007-02-10,Female,Camera & Photo,Kodak,2007,Female,0,2
9021,414,8722,5.0,2007-02-10,Male,Portable Audio & Video,Archos,2007,Female,0,2
9052,316,8753,5.0,2007-02-11,Female,Camera & Photo,Canon,2007,Female,0,2
9065,385,8765,5.0,2007-02-12,Female&Male,Computers & Accessories,Apple,2007,Male,0,2
9068,80,8768,1.0,2007-02-12,Female,Computers & Accessories,Linksys,2007,Female,0,2
9075,228,8775,2.0,2007-02-12,Female,Camera & Photo,Nikon,2007,Female,0,2
9101,423,8801,4.0,2007-02-14,Female,Portable Audio & Video,Archos,2007,Female,0,2
9125,385,8825,5.0,2007-02-16,Female&Male,Computers & Accessories,Apple,2007,Male,0,2
9142,393,8842,4.0,2007-02-18,Female&Male,Computers & Accessories,Apple,2007,Male,0,2
9150,380,8850,5.0,2007-02-18,Female,Camera & Photo,Philips,2007,Female,0,2
9152,283,8852,4.0,2007-02-19,Female&Male,Car Electronics & GPS,Garmin,2007,Female,0,2
9166,393,8866,5.0,2007-02-19,Female&Male,Computers & Accessories,Apple,2007,Male,0,2
9177,375,8877,5.0,2007-02-20,Female&Male,Camera & Photo,Olympus,2007,Male,0,2
9191,381,8891,2.0,2007-02-21,Female,Camera & Photo,Philips,2007,Male,0,2
9200,283,8900,5.0,2007-02-22,Female&Male,Car Electronics & GPS,Garmin,2007,Female,0,2
9212,338,8912,4.0,2007-02-23,Female&Male,Headphones,Bose,2007,Male,0,2
9221,330,8921,5.0,2007-02-23,Female,Camera & Photo,Kodak,2007,Female,0,2
9227,364,8927,4.0,2007-02-24,Female,Camera & Photo,Canon,2007,Male,0,2
9235,283,8935,5.0,2007-02-24,Female&Male,Car Electronics & GPS,Garmin,2007,Female,0,2
9253,385,8953,5.0,2007-02-26,Female&Male,Computers & Accessories,Apple,2007,Male,0,2
9289,445,8989,5.0,2007-03-02,Female,Camera & Photo,Kodak,2007,Female,0,3
9293,466,6382,4.0,2007-03-02,Female,Camera & Photo,Savage,2007,Male,2,3
9295,283,8994,5.0,2007-03-02,Female&Male,Car Electronics & GPS,Garmin,2007,Male,0,3
9377,283,9075,5.0,2007-03-08,Female&Male,Car Electronics & GPS,Garmin,2007,Male,0,3
9395,283,9092,5.0,2007-03-08,Female&Male,Car Electronics & GPS,Garmin,2007,Male,0,3
9398,316,9095,3.0,2007-03-08,Female,Camera & Photo,Canon,2007,Female,0,3
9413,333,9110,4.0,2007-03-09,Female,Camera & Photo,Kodak,2007,Female,0,3
9427,283,9124,5.0,2007-03-10,Female&Male,Car Electronics & GPS,Garmin,2007,Male,0,3
9464,421,9161,5.0,2007-03-12,Male,Computers & Accessories,ViewSonic,2007,Female,0,3
9466,283,9163,5.0,2007-03-12,Female&Male,Car Electronics & GPS,Garmin,2007,Female,0,3
9490,467,9186,5.0,2007-03-14,Female&Male,Camera & Photo,Canon,2007,Male,0,3
9507,420,9203,4.0,2007-03-15,Male,Camera & Photo,Archos,2007,Male,0,3
9512,385,9208,4.0,2007-03-15,Female&Male,Computers & Accessories,Apple,2007,Male,0,3
9522,283,9218,5.0,2007-03-16,Female&Male,Car Electronics & GPS,Garmin,2007,Male,0,3
9563,459,9258,5.0,2007-03-18,Female&Male,Portable Audio & Video,Philips,2007,Male,0,3
9567,375,9262,3.0,2007-03-18,Female&Male,Camera & Photo,Olympus,2007,Male,0,3
9577,283,9272,5.0,2007-03-19,Female&Male,Car Electronics & GPS,Garmin,2007,Male,0,3
9655,283,9350,5.0,2007-03-23,Female&Male,Car Electronics & GPS,Garmin,2007,Male,0,3
9681,138,9376,5.0,2007-03-25,Female,Camera & Photo,Sony,2007,Male,0,3
9699,426,9394,1.0,2007-03-26,Female,Accessories & Supplies,Logitech,2007,Male,0,3
9705,81,9400,4.0,2007-03-26,Female&Male,Computers & Accessories,Linksys,2007,Male,0,3
9728,381,9422,4.0,2007-03-28,Female,Camera & Photo,Philips,2007,Female,0,3
9749,251,9443,5.0,2007-03-30,Female,Camera & Photo,Kodak,2007,Female,0,3
9753,314,9447,4.0,2007-03-30,Female,Camera & Photo,Canon,2007,Male,0,3
9789,465,9481,5.0,2007-04-02,Male,Camera & Photo,JVC,2007,Female,0,4
9799,423,9490,5.0,2007-04-03,Female,Portable Audio & Video,Archos,2007,Female,0,4
9816,445,9507,5.0,2007-04-05,Female,Camera & Photo,Kodak,2007,Female,0,4
9863,81,9554,4.0,2007-04-08,Female&Male,Computers & Accessories,Linksys,2007,Male,0,4
9877,393,9568,5.0,2007-04-10,Female&Male,Computers & Accessories,Apple,2007,Male,0,4
9900,385,9590,5.0,2007-04-10,Female&Male,Computers & Accessories,Apple,2007,Female,0,4
9910,296,9600,5.0,2007-04-11,Female,Camera & Photo,Nikon,2007,Male,0,4
9913,283,2989,5.0,2007-04-11,Female&Male,Car Electronics & GPS,Garmin,2007,Male,0,4
9942,104,9631,5.0,2007-04-13,Male,Computers & Accessories,Sennheiser,2007,Male,0,4
10008,393,9695,5.0,2007-04-20,Female&Male,Computers & Accessories,Apple,2007,Female,0,4
10015,261,9702,5.0,2007-04-21,Female&Male,Camera & Photo,Kodak,2007,Male,0,4
10027,283,9714,5.0,2007-04-22,Female&Male,Car Electronics & GPS,Garmin,2007,Male,0,4
10034,283,9721,5.0,2007-04-23,Female&Male,Car Electronics & GPS,Garmin,2007,Male,0,4
10052,220,3715,5.0,2007-04-25,Male,Camera & Photo,Canon,2007,Female,1,4
10055,298,9739,4.0,2007-04-25,Male,Computers & Accessories,Jabra,2007,Male,0,4
10091,476,9775,5.0,2007-04-30,Female&Male,Television & Video,Panasonic,2007,Male,0,4
10155,83,9835,4.0,2007-05-06,Female,Computers & Accessories,Linksys,2007,Male,0,5
10166,283,9846,4.0,2007-05-06,Female&Male,Car Electronics & GPS,Garmin,2007,Male,0,5
10226,283,9906,5.0,2007-05-08,Female&Male,Car Electronics & GPS,Garmin,2007,Female,0,5
10234,142,9914,4.0,2007-05-08,Female,Computers & Accessories,Linksys,2007,Male,0,5
10262,372,9941,4.0,2007-05-09,Male,Camera & Photo,Philips,2007,Male,0,5
10274,381,9953,3.0,2007-05-11,Female,Camera & Photo,Philips,2007,Male,0,5
10299,283,9978,4.0,2007-05-12,Female&Male,Car Electronics & GPS,Garmin,2007,Male,0,5
10309,426,9988,5.0,2007-05-12,Female,Accessories & Supplies,Logitech,2007,Female,0,5
10324,365,10003,5.0,2007-05-12,Male,Computers & Accessories,Sony,2007,Male,0,5
10349,283,10028,4.0,2007-05-12,Female&Male,Car Electronics & GPS,Garmin,2007,Female,0,5
10384,374,10063,3.0,2007-05-13,Female,Camera & Photo,Philips,2007,Female,0,5
10407,309,10085,5.0,2007-05-14,Male,Headphones,Sennheiser,2007,Male,0,5
10412,283,10090,5.0,2007-05-14,Female&Male,Car Electronics & GPS,Garmin,2007,Male,0,5
10428,347,10106,1.0,2007-05-14,Female,Camera & Photo,Kodak,2007,Female,0,5
10488,397,10164,5.0,2007-05-17,Female,Television & Video,Sony,2007,Male,0,5
10524,81,10199,2.0,2007-05-19,Female&Male,Computers & Accessories,Linksys,2007,Male,0,5
10543,283,10218,4.0,2007-05-21,Female&Male,Car Electronics & GPS,Garmin,2007,Male,0,5
10562,465,10237,3.0,2007-05-21,Male,Camera & Photo,JVC,2007,Female,0,5
10570,328,3420,5.0,2007-05-22,Female,Computers & Accessories,Linksys,2007,Male,2,5
10580,111,10254,5.0,2007-05-22,Female&Male,Headphones,Panasonic,2007,Male,0,5
10586,283,10260,5.0,2007-05-23,Female&Male,Car Electronics & GPS,Garmin,2007,Male,0,5
10598,283,10272,5.0,2007-05-23,Female&Male,Car Electronics & GPS,Garmin,2007,Female,0,5
10601,234,10275,5.0,2007-05-24,Female,Camera & Photo,Nikon,2007,Female,0,5
10637,220,10310,5.0,2007-05-27,Male,Camera & Photo,Canon,2007,Male,0,5
10707,142,10379,5.0,2007-06-01,Female,Computers & Accessories,Linksys,2007,Female,0,6
10747,482,10418,4.0,2007-06-03,Female&Male,Portable Audio & Video,Philips,2007,Male,0,6
10760,146,10431,4.0,2007-06-04,Female,Camera & Photo,Canon,2007,Male,0,6
10785,142,10455,5.0,2007-06-06,Female,Computers & Accessories,Linksys,2007,Male,0,6
10790,283,10460,5.0,2007-06-07,Female&Male,Car Electronics & GPS,Garmin,2007,Male,0,6
10799,333,10469,2.0,2007-06-07,Female,Camera & Photo,Kodak,2007,Female,0,6
10830,146,10500,5.0,2007-06-08,Female,Camera & Photo,Canon,2007,Female,0,6
10849,338,10519,4.0,2007-06-09,Female&Male,Headphones,Bose,2007,Male,0,6
10857,283,10527,4.0,2007-06-09,Female&Male,Car Electronics & GPS,Garmin,2007,Male,0,6
10893,259,1304,2.0,2007-06-11,Male,Headphones,Sennheiser,2007,Male,2,6
10944,81,10611,5.0,2007-06-14,Female&Male,Computers & Accessories,Linksys,2007,Male,0,6
10965,220,10631,4.0,2007-06-15,Male,Camera & Photo,Canon,2007,Male,0,6
10976,283,6313,5.0,2007-06-17,Female&Male,Car Electronics & GPS,Garmin,2007,Male,0,6
10996,459,10660,3.0,2007-06-19,Female&Male,Portable Audio & Video,Philips,2007,Male,0,6
11006,121,10670,5.0,2007-06-20,Female,Computers & Accessories,Linksys,2007,Male,0,6
11011,179,10675,4.0,2007-06-20,Female,Camera & Photo,Canon,2007,Female,0,6
11050,296,7242,5.0,2007-06-25,Female,Camera & Photo,Nikon,2007,Male,0,6
11065,283,10727,4.0,2007-06-26,Female&Male,Car Electronics & GPS,Garmin,2007,Male,0,6
11102,314,10764,5.0,2007-06-26,Female,Camera & Photo,Canon,2007,Female,0,6
11105,220,10767,5.0,2007-06-26,Male,Camera & Photo,Canon,2007,Female,0,6
11111,296,10773,5.0,2007-06-27,Female,Camera & Photo,Nikon,2007,Male,0,6
11142,482,10776,4.0,2007-06-28,Female&Male,Portable Audio & Video,Philips,2007,Female,2,6
11143,283,10804,5.0,2007-06-28,Female&Male,Car Electronics & GPS,Garmin,2007,Male,0,6
11150,517,10810,5.0,2007-06-29,Female&Male,Computers & Accessories,Apple,2007,Male,0,6
11155,533,10815,5.0,2007-06-29,Female,Car Electronics & GPS,JVC,2007,Male,0,6
11169,283,10829,4.0,2007-07-01,Female&Male,Car Electronics & GPS,Garmin,2007,Female,0,7
11175,154,10834,5.0,2007-07-02,Female&Male,Headphones,EldHus,2007,Male,0,7
11180,283,10839,5.0,2007-07-02,Female&Male,Car Electronics & GPS,Garmin,2007,Female,0,7
11192,220,10851,5.0,2007-07-03,Male,Camera & Photo,Canon,2007,Male,0,7
11207,374,10866,5.0,2007-07-03,Female,Camera & Photo,Philips,2007,Male,0,7
11215,296,10874,5.0,2007-07-04,Female,Camera & Photo,Nikon,2007,Male,0,7
11223,220,10882,5.0,2007-07-04,Male,Camera & Photo,Canon,2007,Male,0,7
11276,517,10934,5.0,2007-07-08,Female&Male,Computers & Accessories,Apple,2007,Male,0,7
11299,520,10956,5.0,2007-07-09,Female,Camera & Photo,Sony,2007,Male,0,7
11358,79,11014,5.0,2007-07-12,Female&Male,Accessories & Supplies,Etre Jeune,2007,Male,0,7
11383,381,11039,5.0,2007-07-13,Female,Camera & Photo,Philips,2007,Female,0,7
11402,142,11058,1.0,2007-07-14,Female,Computers & Accessories,Linksys,2007,Female,0,7
11407,482,11063,5.0,2007-07-15,Female&Male,Portable Audio & Video,Philips,2007,Male,0,7
11443,283,11098,5.0,2007-07-16,Female&Male,Car Electronics & GPS,Garmin,2007,Female,0,7
